id,branche,bran_4,filter,ost,gb,bges,gk3n,bhsp,bhspno,um,umx,lp,lpx,exs,exsx,exno,umpr1,pd,pz,pdpp,pddl,umneu,umunw,mneu,mneup,pzfv,pzlv,pziv,pzua,pzgp,pzao,pzmm,rek,rekp,pn,pa,pok,fuekon,fuesp,fuespx,fueint,fueext,fueexti,fueexta,fueoef,fueoefmno,iafueno,iavfueno,iavfueewr,iavfueso,iasono,ias,iasx,iainvs,iainvsx,iafues,iafuesx,iavfues,iavfuesx,iasos,iasosx,fue_bkosts,fue_bkostsx,fues,fuesx,fueoefms,fueoefmsx,iagesno,iainvno,pdz2022,pdz2023,iae2022,iae2023,iap2022,iap2022x,iap2023,iap2023x,uk1z,uk1r,uk1s,uk1l,uk2k,uk2m,uk2e,uk2i,uk3v,uk3a,uk3l,uk3r,uk4z,uk4s,uk4w,uk4b,ghvar,ghf1,ghf2,ghf3,ghe1,ghe2,ghe3,ghp1,ghp2,ghvarp,maein1,maein2,maein3,maein4,maein5
307621,Furniture/Toys/Medical technology/Maintenance,Other Industry,no,yes,,481.9666965007782,>=250 employees,5<=x<10,no,100.183895881176,No truncation,.20530756,No truncation,.063636363,No truncation,no,40<=x<50,yes,yes,yes,no,30<=x<50,50<=x<75,yes,0<x<5,yes,no,yes,yes,no,yes,yes,no,x=0,yes,yes,no,continuously,.024911031,No truncation,yes,yes,yes,no,no,,no,no,100,0,no,.030816641,No truncation,.01540832,No truncation,.010272213,No truncation,.0017120356,No truncation,.010272213,No truncation,.0064201336,No truncation,.01198425,No truncation,,,nein,no,planned,planned,no change,no change,-18.507084,No truncation,-13.074223,No truncation,2,3,2,1,2,2,3,2,2,1,1,2,2,1,2,2,yes,yes,no,no,yes,no,yes,yes,yes,90<=x<=100,yes,yes,no,yes,yes
308023,Plastics,Other Industry,no,yes,Sector,119.6419231891632,50-249 employees,,,17.71493271124363,No truncation,.14717963,No truncation,.62675452,No truncation,no,40<=x<50,no,yes,no,no,,,,,no,no,yes,no,no,no,no,,,no,no,no,never,,,no,no,,,no,,yes,yes,,,yes,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,,,ja,yes,not known yet,not known yet,unknown,unknown,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,yes,no,no,no,no
308053,Electrical equipment,Research-intensive Industry,no,yes,Sector,177.6131639480591,50-249 employees,15<=x<20,no,10.14551032447815,No truncation,.055516854,No truncation,.19894758,No truncation,no,50<=x<60,yes,yes,yes,no,30<=x<50,50<=x<75,yes,30<=x<50,yes,yes,yes,yes,yes,yes,no,yes,5<=x<10,yes,no,yes,continuously,.040462427,No truncation,yes,yes,yes,no,no,,no,yes,,,yes,.0031370169,No truncation,0,No truncation,.0031370169,No truncation,0,No truncation,0,No truncation,.0021250758,No truncation,.0031370169,No truncation,,,nein,yes,planned,planned,no change,,152.36516,No truncation,200,truncation,1,3,1,1,1,3,1,3,1,1,1,2,1,1,1,1,yes,yes,no,no,yes,no,no,no,yes,60<=x<70,yes,no,no,yes,yes
308251,Metals,Other Industry,yes,yes,Sector,18.47837996482849,<50 employees,20<=x<30,no,5.039558172225952,No truncation,.27272728,No truncation,0,No truncation,yes,,no,no,no,no,,,,,no,no,no,no,no,no,no,,,no,no,no,never,,,no,no,,,no,,yes,yes,,,yes,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,,,ja,yes,No,No,,,,,,,2,4,3,1,2,4,1,3,4,2,1,3,3,1,4,2,yes,yes,no,no,yes,no,no,yes,yes,20<=x<30,no,no,no,yes,no
308347,Plastics,Other Industry,no,yes,Sector,220.7360000610352,>=250 employees,10<=x<15,no,41.71647620201111,No truncation,.18091168,No truncation,.0070866141,No truncation,no,40<=x<50,yes,yes,no,yes,20<=x<30,75<=x<=100,no,x=0,no,no,yes,yes,yes,yes,yes,yes,5<=x<10,yes,yes,yes,continuously,.014880952,No truncation,yes,yes,yes,no,yes,no,no,no,100,0,yes,.0078740157,No truncation,.0015748031,No truncation,.0047244094,No truncation,.0031496063,No truncation,0,No truncation,.0039370079,No truncation,.0078740157,No truncation,.0018897637,No truncation,nein,no,planned,planned,no change,no change,95.583,No truncation,76.024696,No truncation,1,2,2,2,2,2,2,3,2,1,1,2,2,1,2,1,yes,yes,no,no,yes,yes,yes,yes,no,10<=x<20,no,yes,yes,yes,yes
308398,Wood/Paper,Other Industry,yes,yes,Sector,84.30747091770172,50-249 employees,,,27.41706371307373,No truncation,.31746033,No truncation,,,,,no,no,no,no,,,,,no,no,no,no,no,no,no,,,no,no,no,never,,,no,no,,,no,,yes,yes,,,yes,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,,,ja,yes,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,no,yes,yes,no,no,no,no,90<=x<=100,no,no,no,no,no
308497,Electrical equipment,Research-intensive Industry,yes,yes,,26.75962042808533,<50 employees,x=0,yes,2.744576454162598,No truncation,.1,No truncation,.25,No truncation,no,80<=x<90,no,no,no,no,,,,,no,no,no,no,no,no,no,,,no,no,no,never,,,no,no,,,no,,yes,yes,,,yes,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,,,ja,yes,No,No,,,,,,,2,2,2,3,2,2,2,2,3,3,2,2,3,2,3,2,no,,,,,,,,,,yes,no,yes,yes,no
308755,Mining,Other Industry,no,yes,Sector,68.58507096767426,50-249 employees,20<=x<30,no,39.07727943480015,No truncation,.5402931,No truncation,0,No truncation,yes,60<=x<70,yes,yes,no,yes,10<=x<15,75<=x<=100,no,x=0,no,no,yes,no,yes,no,no,no,x=0,no,no,no,never,,,no,no,,,no,,yes,yes,,,yes,.001595558,No truncation,.001595558,No truncation,0,No truncation,0,No truncation,0,No truncation,,,0,No truncation,,,nein,no,No,not known yet,,unknown,,,,,3,2,1,3,3,3,2,2,2,2,2,3,3,2,2,2,no,,,,,,,,,,yes,no,yes,no,no
308806,Food/Tobacco,Other Industry,yes,yes,Company,446.0981114289898,>=250 employees,0<x<5,no,100.4760646820068,No truncation,.22,No truncation,.0045454544,No truncation,no,40<=x<50,no,no,no,no,,,,,no,no,no,no,no,no,no,,,no,no,yes,ocassionally,.0040951474,No truncation,yes,yes,yes,no,yes,no,no,yes,,,yes,.00090909092,No truncation,0,No truncation,.00090909092,No truncation,0,No truncation,0,No truncation,.00090909092,No truncation,.00090909092,No truncation,.00045454546,No truncation,nein,yes,planned,planned,increase,no change,193.3745,No truncation,193.3745,No truncation,2,3,3,3,2,1,3,2,2,3,3,2,2,3,3,3,yes,yes,yes,no,yes,no,no,yes,no,0<x<10,yes,yes,no,yes,no
308968,Chemical,Research-intensive Industry,no,yes,Sector,109.5209012031555,50-249 employees,20<=x<30,no,20.86112403869629,No truncation,.1882353,No truncation,,,,,yes,no,yes,,,,no,x=0,no,no,no,no,no,no,no,,,no,no,no,ocassionally,,,yes,no,,,no,,no,yes,,,yes,,,,,.00093749998,No truncation,0,No truncation,0,No truncation,,,.00093749998,No truncation,,,,,not known yet,,unknown,,,,,,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,no,,,,,,,,,,yes,no,no,no,no
308986,Glass/Ceramics,Other Industry,no,yes,Sector,132.4649906158447,50-249 employees,,,27.6704647064209,No truncation,.20546448,No truncation,0,No truncation,yes,90<=x<=100,no,yes,no,no,,,,,no,yes,no,no,no,no,no,no,x=0,no,no,no,ocassionally,.0055555557,No truncation,yes,no,no,no,no,,no,yes,,,yes,.00039893616,No truncation,0,No truncation,.00039893616,No truncation,0,No truncation,0,No truncation,.00039893616,No truncation,.00039893616,No truncation,,,nein,yes,not known yet,not known yet,no change,no change,95.583,No truncation,95.583,No truncation,1,3,1,1,,,,,3,1,2,2,2,1,3,2,no,,,,,,,,,,yes,yes,yes,no,no
309016,Metals,Other Industry,yes,yes,Sector,98.28214764595032,50-249 employees,10<=x<15,no,11.23224544525146,No truncation,.11428571,No truncation,.5,No truncation,no,90<=x<=100,no,no,no,no,,,,,no,no,no,no,no,no,no,,,no,no,no,never,,,no,no,,,no,,yes,yes,,,yes,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,,,ja,yes,No,No,,,,,,,2,4,3,1,2,3,1,4,4,2,1,3,3,1,2,4,yes,no,yes,no,yes,no,yes,yes,no,0<x<10,yes,,,yes,
309046,Chemical,Research-intensive Industry,no,yes,Sector,201.7811193466187,>=250 employees,20<=x<30,no,44.77083258938789,No truncation,.21837854,No truncation,.48026752,No truncation,no,30<=x<40,yes,yes,yes,no,5<=x<10,75<=x<=100,no,x=0,yes,yes,yes,yes,no,yes,yes,yes,0<x<5,yes,yes,yes,continuously,.016025642,No truncation,yes,yes,yes,no,no,,no,no,100,0,no,.009115072,No truncation,0,No truncation,.0029468697,No truncation,.0010978534,No truncation,.0050703492,No truncation,.0020079161,No truncation,.0040447232,No truncation,,,nein,yes,planned,planned,no change,no change,147.96577,No truncation,200,truncation,1,2,2,1,2,1,1,2,2,1,1,2,2,1,1,1,yes,yes,no,no,no,no,yes,no,yes,70<=x<80,yes,no,no,no,no
309166,Furniture/Toys/Medical technology/Maintenance,Other Industry,no,yes,,72.3050257563591,50-249 employees,10<=x<15,no,10.0612763273716,No truncation,.13213445,No truncation,.073390998,No truncation,no,50<=x<60,no,yes,no,no,,,,,no,no,yes,no,no,no,no,no,x=0,yes,no,no,ocassionally,.0088495575,No truncation,yes,no,,,no,,no,yes,,,yes,.011701857,No truncation,.0087763928,No truncation,.011701857,No truncation,0,No truncation,0,No truncation,.0029254642,No truncation,.011701857,No truncation,,,nein,no,planned,not known yet,unknown,unknown,,,,,2,3,2,2,3,3,2,2,3,3,1,1,2,2,3,3,no,,,,,,,,,,no,no,no,no,yes
309295,Textiles,Other Industry,no,yes,,18.18935394287109,<50 employees,10<=x<15,no,.7957842350006105,No truncation,.03888889,No truncation,.42857143,No truncation,no,90<=x<=100,no,no,no,no,,,,,no,no,no,no,no,no,no,,,yes,no,no,ocassionally,.25,No truncation,yes,yes,,,yes,no,no,no,100,0,yes,.050000001,No truncation,0,No truncation,.028571429,No truncation,.021428572,No truncation,0,No truncation,.02,No truncation,.050000001,No truncation,.035714287,No truncation,nein,yes,planned,not known yet,unknown,unknown,,,,,2,2,3,2,2,2,3,3,2,2,2,2,2,2,2,2,no,,,,,,,,,,no,no,no,no,no
309364,Textiles,Other Industry,yes,yes,Sector,53.93499743938446,<50 employees,10<=x<15,no,3.724145798802376,No truncation,.065837212,No truncation,.18615331,No truncation,no,90<=x<=100,no,no,no,no,,,,,no,no,no,no,no,no,no,,,no,no,no,continuously,.17073171,No truncation,yes,yes,,,yes,no,no,no,100,0,yes,.044507243,No truncation,0,No truncation,.041681387,No truncation,.0028258567,No truncation,0,No truncation,.040974919,No truncation,.044507243,No truncation,.024019782,No truncation,nein,yes,No,No,,,,,,,2,4,1,3,1,3,2,4,4,3,2,1,2,1,3,4,no,,,,,,,,,,no,no,no,no,no
309481,Textiles,Other Industry,no,yes,Sector,156.2026077508926,50-249 employees,0<x<5,no,12.3783198595047,No truncation,.076642334,No truncation,.23809524,No truncation,no,90<=x<=100,no,yes,no,no,,,,,no,no,no,no,no,no,no,,,no,no,no,never,,,no,no,,,no,,yes,yes,,,no,.028571429,No truncation,.028571429,No truncation,0,No truncation,0,No truncation,.028571429,No truncation,,,0,No truncation,,,nein,no,No,No,,,,,,,1,4,2,2,2,2,4,4,4,1,2,2,3,1,4,2,no,,,,,,,,,,no,no,yes,yes,no
309487,Retail/Automobile,Research-intensive Industry,yes,yes,Sector,520.6527843475342,>=250 employees,10<=x<15,no,229.4888305664063,No truncation,.43835616,No truncation,.5,No truncation,no,90<=x<=100,no,no,no,no,,,,,no,no,no,no,no,no,no,,,no,no,no,never,,,no,no,,,no,,yes,yes,,,yes,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,,,ja,yes,No,No,,,,,,,2,4,3,1,1,3,2,4,4,1,2,3,2,1,4,3,yes,yes,no,yes,yes,no,yes,no,yes,90<=x<=100,yes,no,no,yes,no
309748,Metals,Other Industry,no,no,Sector,184.8324084281921,50-249 employees,10<=x<15,no,43.34918355941772,No truncation,.23285714,No truncation,.7898773,No truncation,no,80<=x<90,yes,yes,yes,no,30<=x<50,50<=x<75,yes,20<=x<30,no,no,yes,yes,no,no,yes,no,x=0,yes,no,no,continuously,.028776979,No truncation,yes,yes,yes,no,no,,no,no,100,0,yes,.016257668,No truncation,0,No truncation,.015337423,No truncation,.00092024542,No truncation,0,No truncation,.0098159509,No truncation,.016257668,No truncation,,,nein,yes,planned,planned,no change,no change,84.51226,No truncation,84.51226,No truncation,1,1,3,1,4,3,1,1,1,1,1,2,1,1,2,1,yes,yes,yes,no,yes,no,yes,yes,yes,90<=x<=100,yes,no,no,yes,yes
309892,Glass/Ceramics,Other Industry,no,no,Sector,247.1489217281342,>=250 employees,0<x<5,no,57.16967940330505,No truncation,.22807017,No truncation,.76923078,No truncation,no,40<=x<50,yes,yes,yes,no,0<x<5,75<=x<=100,yes,0<x<5,,,,,,yes,yes,no,x=0,yes,yes,no,continuously,.0035587188,No truncation,yes,no,,,no,,no,yes,,,yes,.0023076923,No truncation,.00076923077,No truncation,.0023076923,No truncation,0,No truncation,0,No truncation,.0015384615,No truncation,.0023076923,No truncation,,,nein,no,planned,planned,no change,no change,95.583,No truncation,95.583,No truncation,1,4,2,3,1,2,3,4,4,2,1,3,4,1,2,3,yes,yes,yes,no,yes,no,yes,yes,no,0<x<10,yes,no,yes,yes,no
310135,Chemical,Research-intensive Industry,no,no,Sector,195.8515084981918,>=250 employees,15<=x<20,no,97.92575424909592,No truncation,.47909969,No truncation,.7315436,No truncation,no,70<=x<80,no,no,no,no,,,,,no,no,no,no,no,no,no,,,yes,no,yes,continuously,.033557046,No truncation,yes,yes,yes,no,no,,no,no,100,0,yes,.008724832,No truncation,0,No truncation,.0082214763,No truncation,.0005033557,No truncation,0,No truncation,.0080536911,No truncation,.008724832,No truncation,,,nein,yes,planned,planned,no change,no change,95.583,No truncation,95.583,No truncation,1,4,3,2,4,3,2,1,4,3,1,2,4,1,3,2,yes,yes,yes,no,yes,yes,yes,yes,yes,90<=x<=100,yes,yes,yes,yes,yes
310270,14,Other Services,no,no,,93.21514807291169,50-249 employees,5<=x<10,no,87.94921964406967,No truncation,.90062112,No truncation,.29655173,No truncation,no,40<=x<50,no,yes,no,no,,,,,no,no,yes,yes,no,no,yes,no,x=0,yes,no,no,never,,,no,no,,,no,,,,,,,,,,,,,,,,,,,,,,,,,not known yet,not known yet,increase,no change,,,,,2,3,1,2,2,3,3,4,4,2,2,2,2,2,2,2,no,,,,,,,,,,yes,no,no,yes,no
310465,Machinery,Research-intensive Industry,no,no,Sector,365.1751298904419,>=250 employees,,,48.95579252243042,No truncation,.12953587,No truncation,.48526058,No truncation,no,60<=x<70,yes,no,yes,no,30<=x<50,50<=x<75,yes,5<=x<10,no,no,no,no,no,no,no,,,yes,no,no,continuously,.05021834,No truncation,yes,no,,,no,,no,yes,,,yes,.049674269,No truncation,0,No truncation,.049674269,No truncation,0,No truncation,0,No truncation,.043159608,No truncation,.049674269,No truncation,,,nein,yes,planned,planned,no change,no change,92.376724,No truncation,92.376724,No truncation,1,3,4,2,4,2,1,3,2,3,1,4,4,3,1,2,yes,yes,yes,no,yes,yes,no,no,yes,0<x<10,yes,yes,no,yes,no
310597,Plastics,Other Industry,yes,no,Sector,31.44823729991913,<50 employees,10<=x<15,no,17.51235175132751,No truncation,.54615384,No truncation,.0056338026,No truncation,no,70<=x<80,no,no,no,no,,,,,no,no,no,no,no,no,no,,,no,no,no,continuously,.078431375,No truncation,yes,no,,,no,,no,yes,,,yes,.01056338,No truncation,0,No truncation,.01056338,No truncation,0,No truncation,0,No truncation,.0098591549,No truncation,.01056338,No truncation,,,nein,yes,not known yet,not known yet,no change,no change,95.583,No truncation,95.583,No truncation,1,4,3,2,4,2,3,1,3,1,2,4,2,1,3,4,yes,yes,no,no,no,no,yes,no,yes,50<=x<60,yes,no,no,no,no
310651,Mining,Other Industry,no,no,Sector,142.8149292469025,50-249 employees,,,72.49662463331222,No truncation,.45736635,No truncation,0,No truncation,yes,60<=x<70,no,yes,no,no,,,,,no,no,yes,no,no,yes,no,no,x=0,yes,no,no,never,,,no,no,,,no,,yes,yes,,,no,.10823917,No truncation,.10823917,No truncation,0,No truncation,0,No truncation,.10823917,No truncation,,,0,No truncation,,,nein,no,planned,planned,increase,increase,,,,,1,4,2,2,4,2,2,3,3,2,1,4,3,1,3,1,yes,no,yes,no,no,no,yes,no,yes,90<=x<=100,yes,no,no,yes,no
310762,Machinery,Research-intensive Industry,no,no,Sector,405.9319109916687,>=250 employees,50<=x<75,no,73.40540885925293,No truncation,.1754386,No truncation,.079999998,No truncation,no,30<=x<40,no,no,no,no,,,,,no,no,no,no,no,no,no,,,yes,yes,no,continuously,.01084991,No truncation,yes,yes,yes,no,no,,no,no,100,0,,.02352,No truncation,0,No truncation,.0139,No truncation,.0096199997,No truncation,,,.0054000001,No truncation,.02352,No truncation,,,nein,yes,planned,planned,,,66.312073,No truncation,66.312073,No truncation,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,
310819,Metals,Other Industry,yes,no,Sector,78.03006529808044,50-249 employees,0<x<5,no,17.63842406272888,No truncation,.22090909,No truncation,.47752059,No truncation,no,40<=x<50,no,no,no,no,,,,,no,no,no,no,no,no,no,,,no,no,no,never,,,no,yes,yes,no,no,,,no,100,0,,.0056584361,No truncation,.0056584361,No truncation,,,.0056584361,No truncation,,,,,.0056584361,No truncation,,,nein,no,planned,planned,decrease,increase,-18.210745,No truncation,42.242184,No truncation,2,4,2,2,2,3,2,4,3,2,2,3,3,2,2,3,yes,yes,no,no,yes,yes,no,yes,yes,50<=x<60,yes,yes,no,no,no
310870,Metals,Other Industry,no,no,Sector,206.5222001075745,50-249 employees,20<=x<30,no,38.87123300933838,No truncation,.18116,No truncation,.086111724,No truncation,no,20<=x<30,no,yes,no,no,,,,,no,no,no,no,no,yes,no,no,x=0,no,no,no,never,,,no,no,,,no,,yes,yes,,,yes,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,,,ja,yes,not known yet,not known yet,unknown,unknown,,,,,1,4,2,3,2,4,1,3,3,2,1,4,4,3,1,2,yes,yes,yes,yes,yes,no,no,yes,yes,90<=x<=100,yes,no,no,yes,no
310966,Wood/Paper,Other Industry,no,no,Sector,495.6628440022469,>=250 employees,5<=x<10,no,86.77021920287608,No truncation,.16813889,No truncation,.25436845,No truncation,no,80<=x<90,no,yes,no,no,,,,,no,no,yes,yes,no,no,yes,no,x=0,yes,yes,no,continuously,.008898776,No truncation,yes,no,,,no,,no,yes,,,yes,.0050833025,No truncation,.0012708256,No truncation,.0050833025,No truncation,0,No truncation,0,No truncation,.002033321,No truncation,.0050833025,No truncation,,,nein,no,planned,planned,no change,no change,95.583,No truncation,95.583,No truncation,4,3,1,2,3,1,4,2,2,4,3,1,2,4,3,1,no,,,,,,,,,,no,yes,yes,yes,no
311020,Plastics,Other Industry,no,no,Sector,30.63349628448486,<50 employees,50<=x<75,no,7.403094935417175,No truncation,.20714286,No truncation,.017241379,No truncation,no,90<=x<=100,no,yes,no,no,,,,,no,no,yes,yes,no,yes,no,no,x=0,yes,no,no,never,,,no,no,,,no,,yes,yes,,,yes,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,,,ja,yes,No,No,,,,,,,2,4,3,1,3,2,1,4,4,1,2,3,3,1,4,2,yes,yes,no,no,yes,no,no,no,yes,30<=x<40,yes,no,no,yes,no
311170,Mining,Other Industry,yes,no,Sector,97.25291347503662,50-249 employees,20<=x<30,no,98.39409639644623,No truncation,.8880778,No truncation,,,,,no,no,no,no,,,,,no,no,no,no,no,no,no,,,no,no,no,never,,,no,no,,,no,,yes,yes,,,yes,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,,,ja,yes,No,No,,,,,,,1,4,2,3,3,4,1,2,4,2,3,1,3,1,2,4,yes,yes,no,no,yes,no,no,no,yes,,yes,no,no,yes,no
311209,Mining,Other Industry,yes,no,Sector,63.53447556495667,50-249 employees,20<=x<30,no,.8250138518214226,No truncation,.012985294,No truncation,0,No truncation,yes,50<=x<60,no,no,no,no,,,,,no,no,no,no,no,no,no,,,no,no,no,never,,,no,no,,,no,,yes,yes,,,yes,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,,,ja,yes,No,No,,,,,,,2,4,1,3,1,3,2,4,4,3,2,1,3,1,4,2,yes,yes,no,yes,yes,yes,yes,yes,yes,30<=x<40,yes,no,no,yes,no
311236,Metals,Other Industry,no,no,Sector,664.1506464481354,>=250 employees,5<=x<10,no,153.6179108915329,No truncation,.22673768,No truncation,.29993215,No truncation,no,50<=x<60,no,yes,no,no,,,,,no,no,yes,no,yes,no,yes,yes,0<x<5,yes,no,no,continuously,.012072435,No truncation,yes,yes,yes,no,no,,no,no,100,0,yes,.0058544138,No truncation,0,No truncation,.0042016078,No truncation,.0016528063,No truncation,0,No truncation,.0041755107,No truncation,.0058544138,No truncation,,,nein,yes,planned,not known yet,increase,increase,132.49094,No truncation,147.02162,No truncation,3,4,2,1,3,4,1,2,4,1,2,3,1,2,3,4,yes,yes,no,no,yes,yes,no,no,yes,0<x<10,yes,no,no,yes,yes
311470,14,Other Services,yes,no,,192.1301200985909,50-249 employees,0<x<5,no,25.41967517316342,No truncation,.12311666,No truncation,0,No truncation,yes,,no,no,no,no,,,,,no,no,no,no,no,no,no,,,no,no,no,never,,,no,no,,,no,,yes,yes,,,yes,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,,,ja,yes,not known yet,not known yet,unknown,unknown,,,,,2,2,2,2,1,2,1,2,2,2,1,2,2,1,2,2,no,,,,,,,,,,no,no,no,no,no
311488,Machinery,Research-intensive Industry,yes,no,Sector,27.671102643013,<50 employees,,,4.842965058803558,No truncation,.1496129,No truncation,.27619663,No truncation,no,20<=x<30,no,no,no,no,,,,,no,no,no,no,no,no,no,,,no,no,no,never,,,no,no,,,no,,yes,yes,,,yes,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,,,ja,yes,not known yet,not known yet,no change,no change,,,,,1,4,2,3,1,3,2,4,4,2,1,3,3,1,4,2,no,,,,,,,,,,yes,no,yes,yes,no
311638,Electrical equipment,Research-intensive Industry,no,no,,211.4578966492027,>=250 employees,,,37.82600998878479,No truncation,.17142858,No truncation,.75,No truncation,no,60<=x<70,no,no,no,no,,,,,,,,,,,no,,,yes,no,no,continuously,,,yes,yes,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,no,no,no,no,no,no,no,,,,,,
311830,Chemical,Research-intensive Industry,yes,no,Sector,282.3361101150513,50-249 employees,5<=x<10,no,80.25504970550537,No truncation,.27579364,No truncation,.52949643,No truncation,no,90<=x<=100,no,no,no,no,,,,,no,no,no,no,no,no,no,,,no,no,no,never,,,no,no,,,no,,yes,yes,,,yes,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,0,No truncation,,,ja,yes,No,No,,,,,,,2,3,2,2,3,2,2,4,3,2,1,2,2,1,2,1,yes,yes,no,no,yes,yes,yes,no,yes,90<=x<=100,yes,no,no,yes,no
